step,timestamp,client_id,base_station_id,slice,active,app_type,x,y
14,2025-05-27 19:34:12,30,0,mMTC,1,IoT sensors,499.13710553787877,239.61646666667642
14,2025-05-27 19:34:12,31,4,eMBB,0,file download,441.0703077761615,652.8713483996958
14,2025-05-27 19:34:12,32,2,URLLC,1,industrial automation,243.92470638655303,238.62965362830025
14,2025-05-27 19:34:12,33,5,URLLC,1,remote surgery,351.30783413571527,814.0980175580562
14,2025-05-27 19:34:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
14,2025-05-27 19:34:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
14,2025-05-27 19:34:12,36,4,eMBB,0,AR/VR,557.9650888559955,740.382069900726
14,2025-05-27 19:34:12,37,2,mMTC,1,IoT sensors,199.55367698962306,296.44889789084317
14,2025-05-27 19:34:12,38,3,URLLC,1,remote surgery,778.7637980781309,390.99555215274165
14,2025-05-27 19:34:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
15,2025-05-27 19:39:12,0,2,mMTC,1,smart meters,133.82078312774894,294.8730120404946
15,2025-05-27 19:39:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
15,2025-05-27 19:39:12,2,4,URLLC,1,industrial automation,505.9358525651249,647.336545792503
15,2025-05-27 19:39:12,3,1,mMTC,0,IoT sensors,197.49986595046076,742.000422527101
15,2025-05-27 19:39:12,4,4,mMTC,1,asset tracking,421.6343034443668,638.826674652806
15,2025-05-27 19:39:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
15,2025-05-27 19:39:12,6,0,mMTC,1,asset tracking,683.5719617672034,172.46320782728682
15,2025-05-27 19:39:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
15,2025-05-27 19:39:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
15,2025-05-27 19:39:12,9,2,eMBB,1,file download,135.82490142655442,335.9044683688757
15,2025-05-27 19:39:12,10,0,eMBB,0,AR/VR,596.9783674126286,150.87656163839284
15,2025-05-27 19:39:12,11,1,eMBB,1,video streaming,118.4889065226456,767.1009745169267
15,2025-05-27 19:39:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
15,2025-05-27 19:39:12,13,1,eMBB,1,file download,134.2620050015737,727.6344074399169
15,2025-05-27 19:39:12,14,0,eMBB,1,video streaming,523.5937790449723,165.36794069856538
15,2025-05-27 19:39:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
15,2025-05-27 19:39:12,16,1,eMBB,1,video streaming,202.5160107168968,903.2555851592086
15,2025-05-27 19:39:12,17,5,eMBB,1,AR/VR,185.9851189099008,835.4925824658482
15,2025-05-27 19:39:12,18,0,eMBB,1,AR/VR,587.5324322066023,134.53708587942847
15,2025-05-27 19:39:12,19,4,eMBB,1,video streaming,548.6320281967509,793.7619654076078
15,2025-05-27 19:39:12,20,0,eMBB,1,video streaming,582.4065257156888,336.0414770902734
15,2025-05-27 19:39:12,21,5,eMBB,1,AR/VR,198.55866098655972,618.7487520255232
15,2025-05-27 19:39:12,22,3,URLLC,1,industrial automation,790.4346652014216,508.89448779420445
15,2025-05-27 19:39:12,23,5,eMBB,1,file download,161.7648553660963,762.770023031181
15,2025-05-27 19:39:12,24,4,eMBB,1,file download,438.3234418871806,739.0903384728198
15,2025-05-27 19:39:12,25,4,mMTC,1,smart meters,409.12629233738426,676.3119450696813
15,2025-05-27 19:39:12,26,4,mMTC,0,IoT sensors,548.2607394694675,738.5790212708702
15,2025-05-27 19:39:12,27,4,URLLC,0,remote surgery,485.03849794189455,686.0960863738152
15,2025-05-27 19:39:12,28,2,URLLC,0,industrial automation,332.8585530201875,320.48449410157315
15,2025-05-27 19:39:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
15,2025-05-27 19:39:12,30,0,mMTC,1,IoT sensors,495.4866213238819,241.94040037977814
15,2025-05-27 19:39:12,31,4,eMBB,0,file download,441.0703077761615,652.8713483996958
15,2025-05-27 19:39:12,32,2,URLLC,1,industrial automation,243.74300914290143,234.2034569811984
15,2025-05-27 19:39:12,33,5,URLLC,1,remote surgery,355.620331269111,817.5905498916516
15,2025-05-27 19:39:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
15,2025-05-27 19:39:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
15,2025-05-27 19:39:12,36,4,eMBB,0,AR/VR,557.9650888559955,740.382069900726
15,2025-05-27 19:39:12,37,2,mMTC,1,IoT sensors,199.44641582972272,296.5215648117611
15,2025-05-27 19:39:12,38,3,URLLC,1,remote surgery,778.7637980781309,390.99555215274165
15,2025-05-27 19:39:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
16,2025-05-27 19:44:12,0,2,mMTC,1,smart meters,133.82078312774894,294.8730120404946
16,2025-05-27 19:44:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
16,2025-05-27 19:44:12,2,4,URLLC,1,industrial automation,505.9358525651249,647.336545792503
16,2025-05-27 19:44:12,3,1,mMTC,1,IoT sensors,193.8360126878834,743.1805296882467
16,2025-05-27 19:44:12,4,4,mMTC,1,asset tracking,421.6343034443668,638.826674652806
16,2025-05-27 19:44:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
16,2025-05-27 19:44:12,6,0,mMTC,1,asset tracking,683.5719617672034,172.46320782728682
16,2025-05-27 19:44:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
16,2025-05-27 19:44:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
16,2025-05-27 19:44:12,9,2,eMBB,1,file download,135.82490142655442,335.9044683688757
16,2025-05-27 19:44:12,10,0,eMBB,0,AR/VR,596.9783674126286,150.87656163839284
16,2025-05-27 19:44:12,11,1,eMBB,1,video streaming,118.4889065226456,767.1009745169267
16,2025-05-27 19:44:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
16,2025-05-27 19:44:12,13,1,eMBB,1,file download,134.9981954690386,728.3013522919971
16,2025-05-27 19:44:12,14,0,eMBB,1,video streaming,523.5937790449723,165.36794069856538
16,2025-05-27 19:44:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
16,2025-05-27 19:44:12,16,1,eMBB,1,video streaming,202.5160107168968,903.2555851592086
16,2025-05-27 19:44:12,17,5,eMBB,1,AR/VR,185.85288569344576,835.9112250040388
16,2025-05-27 19:44:12,18,0,eMBB,1,AR/VR,591.1223040495167,137.3274580668238
16,2025-05-27 19:44:12,19,4,eMBB,1,video streaming,548.6320281967509,793.7619654076078
16,2025-05-27 19:44:12,20,0,eMBB,1,video streaming,582.4065257156888,336.0414770902734
16,2025-05-27 19:44:12,21,5,eMBB,1,AR/VR,198.55866098655972,618.7487520255232
16,2025-05-27 19:44:12,22,3,URLLC,1,industrial automation,790.4346652014216,508.89448779420445
16,2025-05-27 19:44:12,23,5,eMBB,1,file download,161.7648553660963,762.770023031181
16,2025-05-27 19:44:12,24,4,eMBB,1,file download,438.3234418871806,739.0903384728198
16,2025-05-27 19:44:12,25,4,mMTC,1,smart meters,409.12629233738426,676.3119450696813
16,2025-05-27 19:44:12,26,4,mMTC,0,IoT sensors,548.2607394694675,738.5790212708702
16,2025-05-27 19:44:12,27,4,URLLC,0,remote surgery,485.03849794189455,686.0960863738152
16,2025-05-27 19:44:12,28,2,URLLC,1,industrial automation,333.97921397970623,321.74802162078134
16,2025-05-27 19:44:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
16,2025-05-27 19:44:12,30,0,mMTC,1,IoT sensors,495.4866213238819,241.94040037977814
16,2025-05-27 19:44:12,31,4,eMBB,0,file download,441.0703077761615,652.8713483996958
16,2025-05-27 19:44:12,32,2,URLLC,1,industrial automation,243.74300914290143,234.2034569811984
16,2025-05-27 19:44:12,33,5,URLLC,1,remote surgery,355.620331269111,817.5905498916516
16,2025-05-27 19:44:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
16,2025-05-27 19:44:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
16,2025-05-27 19:44:12,36,4,eMBB,0,AR/VR,557.9650888559955,740.382069900726
16,2025-05-27 19:44:12,37,2,mMTC,1,IoT sensors,199.44641582972272,296.5215648117611
16,2025-05-27 19:44:12,38,3,URLLC,1,remote surgery,778.7637980781309,390.99555215274165
16,2025-05-27 19:44:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
17,2025-05-27 19:49:12,0,2,mMTC,1,smart meters,132.82256601703807,296.86908928619164
17,2025-05-27 19:49:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
17,2025-05-27 19:49:12,2,4,URLLC,1,industrial automation,505.9358525651249,647.336545792503
17,2025-05-27 19:49:12,3,1,mMTC,1,IoT sensors,193.8360126878834,743.1805296882467
17,2025-05-27 19:49:12,4,4,mMTC,0,asset tracking,421.6343034443668,638.826674652806
17,2025-05-27 19:49:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
17,2025-05-27 19:49:12,6,0,mMTC,1,asset tracking,683.5719617672034,172.46320782728682
17,2025-05-27 19:49:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
17,2025-05-27 19:49:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
17,2025-05-27 19:49:12,9,2,eMBB,1,file download,135.82490142655442,335.9044683688757
17,2025-05-27 19:49:12,10,0,eMBB,0,AR/VR,596.9783674126286,150.87656163839284
17,2025-05-27 19:49:12,11,1,eMBB,1,video streaming,118.4889065226456,767.1009745169267
17,2025-05-27 19:49:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
17,2025-05-27 19:49:12,13,1,eMBB,1,file download,134.9981954690386,728.3013522919971
17,2025-05-27 19:49:12,14,0,eMBB,1,video streaming,523.5937790449723,165.36794069856538
17,2025-05-27 19:49:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
17,2025-05-27 19:49:12,16,1,eMBB,1,video streaming,202.5160107168968,903.2555851592086
17,2025-05-27 19:49:12,17,5,eMBB,1,AR/VR,185.85288569344576,835.9112250040388
17,2025-05-27 19:49:12,18,0,eMBB,1,AR/VR,591.1223040495167,137.3274580668238
17,2025-05-27 19:49:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
17,2025-05-27 19:49:12,20,0,eMBB,1,video streaming,582.4065257156888,336.0414770902734
17,2025-05-27 19:49:12,21,5,eMBB,1,AR/VR,198.55866098655972,618.7487520255232
17,2025-05-27 19:49:12,22,3,URLLC,1,industrial automation,790.4346652014216,508.89448779420445
17,2025-05-27 19:49:12,23,5,eMBB,1,file download,161.7648553660963,762.770023031181
17,2025-05-27 19:49:12,24,4,eMBB,1,file download,438.3234418871806,739.0903384728198
17,2025-05-27 19:49:12,25,4,mMTC,0,smart meters,409.12629233738426,676.3119450696813
17,2025-05-27 19:49:12,26,4,mMTC,0,IoT sensors,548.2607394694675,738.5790212708702
17,2025-05-27 19:49:12,27,4,URLLC,0,remote surgery,485.03849794189455,686.0960863738152
17,2025-05-27 19:49:12,28,2,URLLC,1,industrial automation,333.97921397970623,321.74802162078134
17,2025-05-27 19:49:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
17,2025-05-27 19:49:12,30,0,mMTC,1,IoT sensors,495.4866213238819,241.94040037977814
17,2025-05-27 19:49:12,31,4,eMBB,0,file download,441.0703077761615,652.8713483996958
17,2025-05-27 19:49:12,32,2,URLLC,1,industrial automation,243.74300914290143,234.2034569811984
17,2025-05-27 19:49:12,33,5,URLLC,1,remote surgery,355.620331269111,817.5905498916516
17,2025-05-27 19:49:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
17,2025-05-27 19:49:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
17,2025-05-27 19:49:12,36,4,eMBB,1,AR/VR,557.489141547701,740.9427872005493
17,2025-05-27 19:49:12,37,2,mMTC,1,IoT sensors,199.44641582972272,296.5215648117611
17,2025-05-27 19:49:12,38,3,URLLC,1,remote surgery,779.0844952878365,390.97199372751476
17,2025-05-27 19:49:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
18,2025-05-27 19:54:12,0,2,mMTC,1,smart meters,132.82256601703807,296.86908928619164
18,2025-05-27 19:54:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
18,2025-05-27 19:54:12,2,4,URLLC,1,industrial automation,504.34777279271117,648.7720863031802
18,2025-05-27 19:54:12,3,1,mMTC,1,IoT sensors,193.8360126878834,743.1805296882467
18,2025-05-27 19:54:12,4,4,mMTC,0,asset tracking,421.6343034443668,638.826674652806
18,2025-05-27 19:54:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
18,2025-05-27 19:54:12,6,0,mMTC,1,asset tracking,683.1202991368845,172.69405043508507
18,2025-05-27 19:54:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
18,2025-05-27 19:54:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
18,2025-05-27 19:54:12,9,2,eMBB,1,file download,133.31181249464612,332.7787872357802
18,2025-05-27 19:54:12,10,0,eMBB,0,AR/VR,596.9783674126286,150.87656163839284
18,2025-05-27 19:54:12,11,1,eMBB,1,video streaming,118.47130537098322,767.0466378100346
18,2025-05-27 19:54:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
18,2025-05-27 19:54:12,13,1,eMBB,1,file download,134.9981954690386,728.3013522919971
18,2025-05-27 19:54:12,14,0,eMBB,1,video streaming,523.7579427045771,165.04446628667245
18,2025-05-27 19:54:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
18,2025-05-27 19:54:12,16,1,eMBB,1,video streaming,200.69873987580172,900.8741906886711
18,2025-05-27 19:54:12,17,5,eMBB,1,AR/VR,185.85288569344576,835.9112250040388
18,2025-05-27 19:54:12,18,0,eMBB,1,AR/VR,591.1223040495167,137.3274580668238
18,2025-05-27 19:54:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
18,2025-05-27 19:54:12,20,0,eMBB,1,video streaming,582.9957567025407,333.5830984638926
18,2025-05-27 19:54:12,21,5,eMBB,1,AR/VR,195.73070783561195,621.741060738537
18,2025-05-27 19:54:12,22,3,URLLC,1,industrial automation,791.925965096551,508.8492996070931
18,2025-05-27 19:54:12,23,5,eMBB,1,file download,159.73773435037535,763.3265966739142
18,2025-05-27 19:54:12,24,4,eMBB,1,file download,437.4189602724846,744.2823199115876
18,2025-05-27 19:54:12,25,4,mMTC,1,smart meters,409.13702228685787,676.3040288184931
18,2025-05-27 19:54:12,26,4,mMTC,0,IoT sensors,548.2607394694675,738.5790212708702
18,2025-05-27 19:54:12,27,4,URLLC,0,remote surgery,485.03849794189455,686.0960863738152
18,2025-05-27 19:54:12,28,2,URLLC,1,industrial automation,333.97921397970623,321.74802162078134
18,2025-05-27 19:54:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
18,2025-05-27 19:54:12,30,0,mMTC,1,IoT sensors,494.6731932781796,238.1805351906594
18,2025-05-27 19:54:12,31,4,eMBB,1,file download,440.3227969480409,655.4793727090514
18,2025-05-27 19:54:12,32,2,URLLC,1,industrial automation,238.5532765220942,229.8245376679513
18,2025-05-27 19:54:12,33,5,URLLC,1,remote surgery,356.645334255908,817.6131933612705
18,2025-05-27 19:54:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
18,2025-05-27 19:54:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
18,2025-05-27 19:54:12,36,4,eMBB,1,AR/VR,557.489141547701,740.9427872005493
18,2025-05-27 19:54:12,37,2,mMTC,1,IoT sensors,199.43156365031177,296.27596645027404
18,2025-05-27 19:54:12,38,3,URLLC,1,remote surgery,779.0844952878365,390.97199372751476
18,2025-05-27 19:54:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
19,2025-05-27 19:59:12,0,2,mMTC,1,smart meters,132.82256601703807,296.86908928619164
19,2025-05-27 19:59:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
19,2025-05-27 19:59:12,2,4,URLLC,1,industrial automation,504.34777279271117,648.7720863031802
19,2025-05-27 19:59:12,3,1,mMTC,1,IoT sensors,195.39256536661762,740.966671754623
19,2025-05-27 19:59:12,4,4,mMTC,0,asset tracking,421.6343034443668,638.826674652806
19,2025-05-27 19:59:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
19,2025-05-27 19:59:12,6,0,mMTC,1,asset tracking,683.1202991368845,172.69405043508507
19,2025-05-27 19:59:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
19,2025-05-27 19:59:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
19,2025-05-27 19:59:12,9,2,eMBB,1,file download,133.31181249464612,332.7787872357802
19,2025-05-27 19:59:12,10,0,eMBB,1,AR/VR,595.8685323780915,150.87506157379923
19,2025-05-27 19:59:12,11,1,eMBB,1,video streaming,118.47130537098322,767.0466378100346
19,2025-05-27 19:59:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
19,2025-05-27 19:59:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
19,2025-05-27 19:59:12,14,0,eMBB,1,video streaming,523.7579427045771,165.04446628667245
19,2025-05-27 19:59:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
19,2025-05-27 19:59:12,16,1,eMBB,1,video streaming,200.69873987580172,900.8741906886711
19,2025-05-27 19:59:12,17,5,eMBB,1,AR/VR,184.42812378031167,835.367401923329
19,2025-05-27 19:59:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
19,2025-05-27 19:59:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
19,2025-05-27 19:59:12,20,0,eMBB,1,video streaming,582.9957567025407,333.5830984638926
19,2025-05-27 19:59:12,21,5,eMBB,1,AR/VR,195.73070783561195,621.741060738537
19,2025-05-27 19:59:12,22,3,URLLC,1,industrial automation,791.925965096551,508.8492996070931
19,2025-05-27 19:59:12,23,5,eMBB,1,file download,159.73773435037535,763.3265966739142
19,2025-05-27 19:59:12,24,4,eMBB,1,file download,437.4189602724846,744.2823199115876
19,2025-05-27 19:59:12,25,4,mMTC,1,smart meters,409.13702228685787,676.3040288184931
19,2025-05-27 19:59:12,26,4,mMTC,0,IoT sensors,548.2607394694675,738.5790212708702
19,2025-05-27 19:59:12,27,4,URLLC,0,remote surgery,485.03849794189455,686.0960863738152
19,2025-05-27 19:59:12,28,2,URLLC,1,industrial automation,333.26835645924336,325.01326765308147
19,2025-05-27 19:59:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
19,2025-05-27 19:59:12,30,0,mMTC,1,IoT sensors,494.6731932781796,238.1805351906594
19,2025-05-27 19:59:12,31,4,eMBB,1,file download,440.3227969480409,655.4793727090514
19,2025-05-27 19:59:12,32,2,URLLC,1,industrial automation,238.5532765220942,229.8245376679513
19,2025-05-27 19:59:12,33,5,URLLC,1,remote surgery,356.645334255908,817.6131933612705
19,2025-05-27 19:59:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
19,2025-05-27 19:59:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
19,2025-05-27 19:59:12,36,4,eMBB,1,AR/VR,557.489141547701,740.9427872005493
19,2025-05-27 19:59:12,37,2,mMTC,1,IoT sensors,199.43156365031177,296.27596645027404
19,2025-05-27 19:59:12,38,3,URLLC,1,remote surgery,779.0844952878365,390.97199372751476
19,2025-05-27 19:59:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
20,2025-05-27 20:04:12,0,2,mMTC,1,smart meters,137.16404771412107,298.25289791748884
20,2025-05-27 20:04:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
20,2025-05-27 20:04:12,2,4,URLLC,1,industrial automation,504.34777279271117,648.7720863031802
20,2025-05-27 20:04:12,3,1,mMTC,1,IoT sensors,195.39256536661762,740.966671754623
20,2025-05-27 20:04:12,4,4,mMTC,0,asset tracking,421.6343034443668,638.826674652806
20,2025-05-27 20:04:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
20,2025-05-27 20:04:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
20,2025-05-27 20:04:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
20,2025-05-27 20:04:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
20,2025-05-27 20:04:12,9,2,eMBB,1,file download,133.31181249464612,332.7787872357802
20,2025-05-27 20:04:12,10,0,eMBB,1,AR/VR,595.8685323780915,150.87506157379923
20,2025-05-27 20:04:12,11,1,eMBB,1,video streaming,118.47130537098322,767.0466378100346
20,2025-05-27 20:04:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
20,2025-05-27 20:04:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
20,2025-05-27 20:04:12,14,0,eMBB,1,video streaming,523.7579427045771,165.04446628667245
20,2025-05-27 20:04:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
20,2025-05-27 20:04:12,16,1,eMBB,1,video streaming,200.69873987580172,900.8741906886711
20,2025-05-27 20:04:12,17,5,eMBB,1,AR/VR,184.42812378031167,835.367401923329
20,2025-05-27 20:04:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
20,2025-05-27 20:04:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
20,2025-05-27 20:04:12,20,0,eMBB,1,video streaming,582.9957567025407,333.5830984638926
20,2025-05-27 20:04:12,21,5,eMBB,1,AR/VR,195.73070783561195,621.741060738537
20,2025-05-27 20:04:12,22,3,URLLC,1,industrial automation,791.925965096551,508.8492996070931
20,2025-05-27 20:04:12,23,5,eMBB,1,file download,159.73773435037535,763.3265966739142
20,2025-05-27 20:04:12,24,4,eMBB,1,file download,437.4189602724846,744.2823199115876
20,2025-05-27 20:04:12,25,4,mMTC,1,smart meters,409.13702228685787,676.3040288184931
20,2025-05-27 20:04:12,26,4,mMTC,0,IoT sensors,548.2607394694675,738.5790212708702
20,2025-05-27 20:04:12,27,4,URLLC,1,remote surgery,486.26666310582016,686.6838806157077
20,2025-05-27 20:04:12,28,2,URLLC,1,industrial automation,333.26835645924336,325.01326765308147
20,2025-05-27 20:04:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
20,2025-05-27 20:04:12,30,0,mMTC,1,IoT sensors,494.6731932781796,238.1805351906594
20,2025-05-27 20:04:12,31,4,eMBB,1,file download,440.3227969480409,655.4793727090514
20,2025-05-27 20:04:12,32,2,URLLC,1,industrial automation,238.5532765220942,229.8245376679513
20,2025-05-27 20:04:12,33,5,URLLC,1,remote surgery,356.645334255908,817.6131933612705
20,2025-05-27 20:04:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
20,2025-05-27 20:04:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
20,2025-05-27 20:04:12,36,4,eMBB,1,AR/VR,556.8037842942696,740.0801595129791
20,2025-05-27 20:04:12,37,2,mMTC,1,IoT sensors,199.43156365031177,296.27596645027404
20,2025-05-27 20:04:12,38,3,URLLC,1,remote surgery,778.3633049638962,391.4146653450712
20,2025-05-27 20:04:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
21,2025-05-27 20:09:12,0,2,mMTC,1,smart meters,137.16404771412107,298.25289791748884
21,2025-05-27 20:09:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
21,2025-05-27 20:09:12,2,4,URLLC,1,industrial automation,504.9333740928096,650.6966544482952
21,2025-05-27 20:09:12,3,1,mMTC,1,IoT sensors,195.39256536661762,740.966671754623
21,2025-05-27 20:09:12,4,4,mMTC,1,asset tracking,420.83253494469375,636.0891303761264
21,2025-05-27 20:09:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
21,2025-05-27 20:09:12,6,0,mMTC,0,asset tracking,683.1202991368845,172.69405043508507
21,2025-05-27 20:09:12,7,5,mMTC,0,IoT sensors,146.89985552532588,638.8421937040185
21,2025-05-27 20:09:12,8,4,URLLC,0,industrial automation,541.9436409602305,646.3762807397883
21,2025-05-27 20:09:12,9,2,eMBB,1,file download,137.58490179214448,335.5500217879885
21,2025-05-27 20:09:12,10,0,eMBB,1,AR/VR,595.8685323780915,150.87506157379923
21,2025-05-27 20:09:12,11,1,eMBB,1,video streaming,118.47091073345676,766.9957889652205
21,2025-05-27 20:09:12,12,3,eMBB,0,AR/VR,914.584775771983,448.9496312353733
21,2025-05-27 20:09:12,13,1,eMBB,0,file download,134.9981954690386,728.3013522919971
21,2025-05-27 20:09:12,14,0,eMBB,1,video streaming,524.1495150027384,165.15178759930245
21,2025-05-27 20:09:12,15,5,URLLC,0,industrial automation,133.08559236397713,623.2031223788631
21,2025-05-27 20:09:12,16,1,eMBB,1,video streaming,203.94649804786505,897.4644646448697
21,2025-05-27 20:09:12,17,5,eMBB,1,AR/VR,184.42812378031167,835.367401923329
21,2025-05-27 20:09:12,18,0,eMBB,0,AR/VR,591.1223040495167,137.3274580668238
21,2025-05-27 20:09:12,19,4,eMBB,0,video streaming,548.6320281967509,793.7619654076078
21,2025-05-27 20:09:12,20,0,eMBB,1,video streaming,582.5374208819926,334.0304474649753
21,2025-05-27 20:09:12,21,5,eMBB,1,AR/VR,197.0760234229253,619.062633300294
21,2025-05-27 20:09:12,22,3,URLLC,1,industrial automation,791.4369071618663,510.7717514525707
21,2025-05-27 20:09:12,23,5,eMBB,1,file download,156.63458528253767,761.5749509179492
21,2025-05-27 20:09:12,24,4,eMBB,1,file download,441.01080685007844,745.081983160711
21,2025-05-27 20:09:12,25,4,mMTC,1,smart meters,408.9181939862947,676.1196888547835
21,2025-05-27 20:09:12,26,4,mMTC,0,IoT sensors,548.2607394694675,738.5790212708702
21,2025-05-27 20:09:12,27,4,URLLC,1,remote surgery,486.26666310582016,686.6838806157077
21,2025-05-27 20:09:12,28,2,URLLC,1,industrial automation,333.26835645924336,325.01326765308147
21,2025-05-27 20:09:12,29,4,eMBB,0,file download,453.16788354644615,657.4175642403559
21,2025-05-27 20:09:12,30,0,mMTC,1,IoT sensors,500.2059358897071,241.43206057160504
21,2025-05-27 20:09:12,31,4,eMBB,1,file download,440.83614412351966,656.4179328074416
21,2025-05-27 20:09:12,32,2,URLLC,1,industrial automation,233.67645043022705,224.83924195044767
21,2025-05-27 20:09:12,33,5,URLLC,1,remote surgery,354.5744749854866,818.4294201171571
21,2025-05-27 20:09:12,34,1,URLLC,0,remote surgery,280.273339130761,798.0055523930598
21,2025-05-27 20:09:12,35,0,eMBB,0,file download,622.8326942795599,127.7688205866179
21,2025-05-27 20:09:12,36,4,eMBB,1,AR/VR,556.8037842942696,740.0801595129791
21,2025-05-27 20:09:12,37,2,mMTC,1,IoT sensors,199.6621350975704,296.50018804543197
21,2025-05-27 20:09:12,38,3,URLLC,1,remote surgery,778.3633049638962,391.4146653450712
21,2025-05-27 20:09:12,39,4,eMBB,0,AR/VR,442.7753382942839,635.306373880955
22,2025-05-27 20:14:12,0,2,mMTC,1,smart meters,137.16404771412107,298.25289791748884
22,2025-05-27 20:14:12,1,0,eMBB,0,video streaming,660.0700915949326,284.3481803746572
22,2025-05-27 20:14:12,2,4,URLLC,1,industrial automation,504.9333740928096,650.6966544482952
22,2025-05-27 20:14:12,3,1,mMTC,1,IoT sensors,194.89412202198886,742.753938327019
22,2025-05-27 20:14:12,4,4,mMTC,1,asset tracking,420.83253494469375,636.0891303761264
22,2025-05-27 20:14:12,5,3,mMTC,0,smart meters,974.7703312718696,583.7561110184479
